,data,next_cursor,limit,count
175,"{'condition_id': '0x0e2e0daf4bd99e12d1ef7f4b5409e50aa1111e006a6a2b538ea3b31287f46759', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28751449130778274410846639334728311085824681864411079618339288081485173284401', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '108087534395094289789949925013940931237669025025876936250100064112132183733961', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
176,"{'condition_id': '0x60d28a2c6460dd71bfb814e9fe480deab47ab0f3bbfa9a707a42668bbd716d21', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '53454701104877352421982745579109019650037853347303617511112867534712496498835', 'outcome': 'Yes', 'price': 0.0004, 'winner': False}, {'token_id': '8549788080982837338788243421125631013409982336107274558017412176083509115677', 'outcome': 'No', 'price': 0.9996, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
177,"{'condition_id': '0x1bdd0e463f0cf033656b3695164a1ccbb5d355f72a7b26f4c2f4df5f7d287834', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '82496067990030323147300552916532907235012681118008350513165922905812880304349', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '42283162486830245342658832176029315530032131026692946840718074419696319652114', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
178,"{'condition_id': '0x665b3ebaad5140dd834a56d90a222ee5a736d750e213b0904c0e1a40ffd307f8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28349163742840491266325329359275686267463409471244237386207663094142968040727', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '60110662131822047017887240146181114381769812102477039310647203428150648318485', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
179,"{'condition_id': '0x5f775cfb745ffb17eb91539961d5cbd2f4ad415ce96f26d3ea56d7220a54df32', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '112737777737241499194838771598738928732681076811134491499044597562276104822535', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '4659938995164610138433484593590099117040183462896800094735329779479360661346', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
180,"{'condition_id': '0xfc55d0b27397a87efb800bb02f5bae53374b27c981801bde5ee136dcfb434ccf', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '105070546664320805300586278774686962463580178059055738967096564526466495062318', 'outcome': 'Yes', 'price': 0.5, 'winner': False}, {'token_id': '3510646112209903600527101523429253111882751660194328532936560805156491546539', 'outcome': 'No', 'price': 0.5, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
181,"{'condition_id': '0x9be4915ed263c3cefe52e999cdbf2ada9aa3f576bdd6d0f55369b59b43e9e381', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '24734312942662095026495086940168456535490339328151697591402803254654762775362', 'outcome': 'Yankees', 'price': 0, 'winner': False}, {'token_id': '34604592444444078485277661869064840499227508837588932255734513226051461917801', 'outcome': 'Mets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
182,"{'condition_id': '0xbeb85a058fb66a783aad6343993777e39a728ea8fc922f1117f084acd8517065', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '66437162822016987281584121914259626167281493515331952067616187914858717823352', 'outcome': 'Hornets', 'price': 0, 'winner': False}, {'token_id': '67947513146524377577990440359893291255480776675757141202798666106068907173387', 'outcome': 'Celtics', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
183,"{'condition_id': '0xb588de0af8c3bfaeda2c5d27892486e2e67aa5a354762cd8fac54778ab0fafbc', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '53054702990824026515635025141130655713888479255438091772082546622829618485575', 'outcome': 'Clippers', 'price': 0.0001, 'winner': False}, {'token_id': '43659496959858698911375812844376391095825561237021365284403147566167865296707', 'outcome': 'Bucks', 'price': 0.9999, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
184,"{'condition_id': '0x02e2365ebb79833ef9c33709ecd9f15544dc6c6d2261cb4a9453821ac7bb92ca', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '5431027315743907773170356781800281564120534874188056565529282291486259765672', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '19449965470477608456908155515308997636197511936429117009030941559413740036873', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
185,"{'condition_id': '0x64aa7fc8f80c4826391bb14c5d2502e2aa601d3bbc520bbb8124a93bd10712c1', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '12762730256869532503721525343123608234474085154860494286421122188945501314281', 'outcome': 'Pelicans', 'price': 0, 'winner': False}, {'token_id': '2907229633391525128186918800731212341461003853436741063791480491064407751541', 'outcome': 'Lakers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
186,"{'condition_id': '0x9a5886d03aac3e5f760018d718d7278504c9dfe11feb92269199305c4c9d10f8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '88134997955279123735665227089864967901640467302952751888155555164728423117246', 'outcome': 'Bucks', 'price': 0.9798, 'winner': False}, {'token_id': '113506309723118235050624153909511557055959913766258276191017883696284183456865', 'outcome': 'Bulls', 'price': 0.0202, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
187,"{'condition_id': '0x0d1d6af3625d05220220baafb41617599b84b2a091933e69ae06b8df2963b425', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '51071458988637756640972704210096837794718374868196859364252520265465368337030', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '25319706413645130673667253513207085107893886449745080708257228559082909990451', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
188,"{'condition_id': '0x77d4a177ef2cd46573688aff848797473390923797abf3538eff8a25f55bb988', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '97148386034581096420023792883770507501632739747402347174442155047777004957710', 'outcome': 'Yes', 'price': 0.9999, 'winner': False}, {'token_id': '82137796546069400807721170660442297244316830310641884591349188701337601246211', 'outcome': 'No', 'price': 0.0001, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
189,"{'condition_id': '0xcb20438a93959f3669740b002e492ecb82da7cbc2932fb27e42c633640a71aa3', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '109788059842568706318807034608580963960504955414543136454013643327356714299770', 'outcome': 'Kings', 'price': 0, 'winner': False}, {'token_id': '33304015368532853408377541509925550451204654583634348891639848347241621084089', 'outcome': 'Suns', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
190,"{'condition_id': '0x1b972f0777adbec4801007ed3552b8aba5dcd0e942160e06f1cc68d3cf87eb53', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '57062989184739760647440405657866561610125609533309064522609506416436434406410', 'outcome': 'Yes', 'price': 0.0005, 'winner': False}, {'token_id': '41436322402887255500194655841274825792580455698257531389988304244938400072358', 'outcome': 'No', 'price': 0.9995, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
191,"{'condition_id': '0xab38bcd9f008428d37d2af324eaa6d6e0313f5975ffb025094bfa3a46a284938', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '23383062548507814198621277327580301535907085411073641537324460875671930764183', 'outcome': 'Hawks', 'price': 0.9793, 'winner': False}, {'token_id': '112266403401547095104692828644557630281099007356271526119451825295522498700689', 'outcome': 'Jazz', 'price': 0.0207, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
192,"{'condition_id': '0xcb22dd333cdb6834dfd97b366862986ca46130c669198a4dcff3ace532efc278', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '24077959108372724923679539739402566068788427716317643443218188102902639005834', 'outcome': 'Giants', 'price': 1, 'winner': False}, {'token_id': '99256686239981639205275774200835001471627144394505541024020482623952582659497', 'outcome': 'Vikings', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
193,"{'condition_id': '0x092baf9fe8fe1112ab16ea858c991c609adb713b242606a0aa886bb620965e02', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '16822006860635335075089335207049009234727717536318538849711041130780797242125', 'outcome': 'Yes', 'price': 0.0046, 'winner': False}, {'token_id': '69437915514959170020729758291097848027873121095400057154613121748657391232768', 'outcome': 'No', 'price': 0.9954, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
194,"{'condition_id': '0xb58ae061dd6675f1d7974726e7de842c978f0e8f6e3cfb6ebfc71bfdc69808d6', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '7372259546764531610487707181263897970422739281911337843415527884747656120730', 'outcome': 'Patriots', 'price': 0, 'winner': False}, {'token_id': '48913318053053194276335352658586557461095961559464876336804596817224024799076', 'outcome': 'Bills', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
195,"{'condition_id': '0xe5a029f42e1618ae415779db6d380514328039ee78248708b6f0f952e8cc4b73', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '112991206871694216194954407313251622320157883708539327477262870678176165145190', 'outcome': 'Nuggets', 'price': 0, 'winner': False}, {'token_id': '64676068143306598294237911919129439262147119070529131616506666949050589269298', 'outcome': 'Heat', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
196,"{'condition_id': '0x7538baf5efd8ea24312c9b8ac57da63b4b6859e5364141b9bc60f7e9c039f365', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '78298558026463480792663047021827504829696816951396082629793487395081384215759', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '14290216707906027124362609282896094857256631412805872122410674550909738375422', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
197,"{'condition_id': '0x95d130a3b6f15fa3f90ce2576bb13e40bfc0abdf92ada4819c3cd53cce94e1b8', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '44410223134538372855749297846022148180339814105925660101383408944923318545598', 'outcome': 'Rams', 'price': 0.0004, 'winner': False}, {'token_id': '98157034995445519609202349594950272258356854196493719992915859599537669329057', 'outcome': 'Packers', 'price': 0.9996, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
198,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
199,"{'condition_id': '0x055176c9ebd8775c281ad540d5c16b3323e316507aef2d45c84f061cbc6bbcdc', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '96608690015534549481981139148848533486469138671280945937552552577172448128011', 'outcome': 'Red Sox', 'price': 0, 'winner': False}, {'token_id': '9612890763764062692282935414227141810568206972440321500296202304471805951204', 'outcome': 'Orioles', 'price': 1, 'winner': True}], 'active': False, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
200,"{'condition_id': '0x9bea26c852102a50ed736d54504de4683481bc89e2285ee7a52c890ec2e38e07', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '12960275576607793729646661472620486834369148340338148471631429834254768141476', 'outcome': 'Celtics', 'price': 1, 'winner': False}, {'token_id': '92929362297942057398510811139618404861144036309900638052084330236671411404294', 'outcome': 'Warriors', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
201,"{'condition_id': '0x9ea0c01255e588cc416ae45e0f9a5693ff4841cadb9c497ff26a509b6229442b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '48328759414714880574318726121896003005916394784276988820613440547137427466236', 'outcome': 'Mets', 'price': 0, 'winner': False}, {'token_id': '92069769833298510258530696646244631066262428690341360661435106052722779817309', 'outcome': 'Braves', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
202,"{'condition_id': '0x12a4c548419096332e40507de4844ebf46d06b4ed39410c63a6e25a7baf66294', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '23511806487088208015955922415830486460738576165205267414208238011027266428530', 'outcome': 'Clippers', 'price': 0, 'winner': False}, {'token_id': '30800242196790696116998240976119730107444825043058151037550215485701849034693', 'outcome': 'Suns', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
203,"{'condition_id': '0x2e32c462c385f12cca2a6c62d0b6ed4e6eb9d84f0c7aa479fcc96de7870f09cd', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '45204145066587747399268995700326032923502757691441796778036793778851166121471', 'outcome': 'Even', 'price': 0.9983, 'winner': False}, {'token_id': '5488316715895078666944242601824646831312327846326176375127835952368263237554', 'outcome': 'Odd', 'price': 0.0017, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
204,"{'condition_id': '0x62183cd6b474de53be4c710b53703d00969dda05f73fadf8f19d5569be2a0a7c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '31071372880059768717734430452508859060100599609849918960770304754836720327', 'outcome': 'Yes', 'price': 1, 'winner': False}, {'token_id': '52685397757027277567890111452027989437217081374868612669329614215155091076521', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
